date,code,open,high,low,close,preclose,volume,amount,pctChg
2019-01-08,sh.000001,2530.3000,2531.3450,2520.1640,2526.4620,2533.0880,15809918208,123379040256.0000,-0.261600
2019-01-09,sh.000001,2536.4170,2574.4070,2536.1570,2544.3440,2526.4620,19188793088,160812527616.0000,0.707800
2019-01-10,sh.000001,2543.8530,2551.8250,2531.6630,2535.0980,2544.3440,15987432704,132692332544.0000,-0.363400
2019-01-11,sh.000001,2539.5480,2554.7860,2533.3580,2553.8310,2535.0980,14944410112,122375663616.0000,0.739000
2019-01-14,sh.000001,2553.3280,2556.2930,2533.0100,2535.7650,2553.8310,14482546432,116243415040.0000,-0.707400
2019-01-15,sh.000001,2537.3690,2571.5010,2532.4330,2570.3440,2535.7650,16026553088,137374982144.0000,1.363700
2019-01-16,sh.000001,2569.0690,2574.2360,2563.0060,2570.4220,2570.3440,14930153984,126876315648.0000,0.003000
2019-01-17,sh.000001,2573.5750,2582.5560,2557.7110,2559.6370,2570.4220,16246813440,127546126336.0000,-0.419600
2019-01-18,sh.000001,2567.7380,2598.8830,2565.9040,2596.0050,2559.6370,19076723712,151270432768.0000,1.420800
2019-01-21,sh.000001,2599.0570,2618.9800,2599.0570,2610.5090,2596.0050,16342511616,139915485184.0000,0.558700
2019-01-22,sh.000001,2609.6420,2609.6420,2573.0610,2579.7040,2610.5090,15253777408,122995437568.0000,-1.180000
2019-01-23,sh.000001,2575.2580,2589.5120,2572.4050,2581.0040,2579.7040,13142679808,105101324288.0000,0.050400
2019-01-24,sh.000001,2584.6480,2597.2890,2569.7000,2591.6930,2581.0040,15404204544,131575042048.0000,0.414100
2019-01-25,sh.000001,2596.2610,2617.0020,2595.6290,2601.7230,2591.6930,15939402496,135415169024.0000,0.387000
2019-01-28,sh.000001,2615.7110,2630.3180,2591.1000,2596.9760,2601.7230,14698176512,127465635840.0000,-0.182400
2019-01-29,sh.000001,2592.3540,2601.7350,2559.9820,2594.2530,2596.9760,15558111232,126749048832.0000,-0.104900
2019-01-30,sh.000001,2584.7450,2598.8150,2575.4090,2575.5750,2594.2530,12050257152,101103927296.0000,-0.720000
2019-01-31,sh.000001,2581.3310,2606.6280,2571.5780,2584.5720,2575.5750,15430386944,126013247488.0000,0.349300
2019-02-01,sh.000001,2597.7770,2618.4760,2590.5540,2618.2320,2584.5720,13198684928,111522627584.0000,1.302300
2019-02-11,sh.000001,2613.1740,2654.0960,2613.1740,2653.8960,2618.2320,15489885696,137307189248.0000,1.362100
2019-02-12,sh.000001,2654.0340,2674.4770,2648.8290,2671.8930,2653.8960,18410117888,156741541888.0000,0.678100
2019-02-13,sh.000001,2674.5190,2727.0750,2666.5220,2721.0680,2671.8930,24379400960,207125315584.0000,1.840500
2019-02-14,sh.000001,2715.5350,2729.4550,2707.4860,2719.6990,2721.0680,19703734784,170330836992.0000,-0.050300
2019-02-15,sh.000001,2712.7860,2715.6320,2679.7840,2682.3850,2719.6990,19600426496,169823260672.0000,-1.372000
2019-02-18,sh.000001,2699.8170,2754.3560,2699.8170,2754.3560,2682.3850,26043600640,224184078336.0000,2.683100
2019-02-19,sh.000001,2759.4960,2780.7830,2737.5860,2755.6450,2754.3560,28804627200,247121051648.0000,0.046800
2019-02-20,sh.000001,2761.0580,2767.4100,2739.9780,2761.2180,2755.6450,24597252608,205446930432.0000,0.202200
2019-02-21,sh.000001,2759.9380,2794.0130,2744.9760,2751.8010,2761.2180,29864996864,253033377792.0000,-0.341000
2019-02-22,sh.000001,2749.4610,2804.2260,2736.3320,2804.2260,2751.8010,30148141056,264518881280.0000,1.905100
2019-02-25,sh.000001,2838.3890,2961.7950,2838.3890,2961.2830,2804.2260,52865859072,465991434240.0000,5.600700
2019-02-26,sh.000001,2969.0970,2995.6760,2938.6220,2941.5160,2961.2830,56555796736,492396544000.0000,-0.667500
2019-02-27,sh.000001,2939.9280,2997.4880,2924.6430,2953.8240,2941.5160,47497645312,411837620224.0000,0.418400
2019-02-28,sh.000001,2950.0540,2965.3030,2930.1950,2940.9530,2953.8240,35020660224,298763952128.0000,-0.435700
2019-03-01,sh.000001,2954.4020,2994.0050,2930.8340,2994.0050,2940.9530,34578619904,307337666560.0000,1.803900
2019-03-04,sh.000001,3015.9420,3090.7950,3006.9410,3027.5750,2994.0050,52564943616,480603656192.0000,1.121200
2019-03-05,sh.000001,3019.8790,3054.9610,3009.4470,3054.2460,3027.5750,42414252800,382768537600.0000,0.880900
2019-03-06,sh.000001,3060.4320,3103.8250,3050.1110,3102.0990,3054.2460,55500636416,485478322176.0000,1.566800
2019-03-07,sh.000001,3103.6670,3129.9390,3074.9780,3106.4170,3102.0990,58381706496,525725224960.0000,0.139200
2019-03-08,sh.000001,3038.3360,3075.0460,2969.5810,2969.8610,3106.4170,57785547264,525598244864.0000,-4.395900
2019-03-11,sh.000001,2969.0800,3028.2540,2963.5830,3026.9920,2969.8610,42621302784,404368420864.0000,1.923700
2019-03-12,sh.000001,3049.0840,3093.3910,3029.8990,3060.3070,3026.9920,51117315840,487066632192.0000,1.100600
2019-03-13,sh.000001,3062.3260,3065.2880,3013.9310,3026.9510,3060.3070,45321462528,451247304704.0000,-1.090000
2019-03-14,sh.000001,3013.5970,3041.1550,2968.8230,2990.6850,3026.9510,37314179840,356240351232.0000,-1.198100
2019-03-15,sh.000001,3000.8780,3048.1210,2999.4310,3021.7510,2990.6850,34120613888,344721502208.0000,1.038800
2019-03-18,sh.000001,3027.8010,3096.4170,3009.5070,3096.4170,3021.7510,39779717888,398469603328.0000,2.471000
2019-03-19,sh.000001,3099.8970,3113.4320,3076.3620,3090.9750,3096.4170,35090885888,353216790528.0000,-0.175700
2019-03-20,sh.000001,3084.1700,3102.5200,3053.4510,3090.6400,3090.9750,35855750400,349295407104.0000,-0.010800
2019-03-21,sh.000001,3094.1240,3125.0190,3086.8500,3101.4550,3090.6400,41425118208,403939835904.0000,0.349900
2019-03-22,sh.000001,3100.7260,3107.2750,3064.8840,3104.1480,3101.4550,36484834560,356678336512.0000,0.086800
2019-03-25,sh.000001,3058.8010,3086.9960,3041.9500,3043.0310,3104.1480,38027876096,375375663104.0000,-1.968900
2019-03-26,sh.000001,3057.5590,3062.6890,2988.4900,2997.0950,3043.0310,35349801984,341444825088.0000,-1.509500
2019-03-27,sh.000001,3012.2570,3022.7620,2987.7710,3022.7190,2997.0950,29139035648,295075954688.0000,0.855000
2019-03-28,sh.000001,3009.7980,3025.7780,2991.7780,2994.9430,3022.7190,28810642432,289554567168.0000,-0.918900
2019-03-29,sh.000001,3000.6780,3093.0320,2999.9860,3090.7580,2994.9430,37508299008,386699608064.0000,3.199200
2019-04-01,sh.000001,3111.6610,3176.6220,3111.6610,3170.3610,3090.7580,46612469248,480085938176.0000,2.575500
2019-04-02,sh.000001,3183.2730,3193.2710,3164.9060,3176.8220,3170.3610,44706898176,462662082560.0000,0.203800
2019-04-03,sh.000001,3159.1460,3219.2560,3152.3310,3216.2950,3176.8220,43054863616,442622042112.0000,1.242500
2019-04-04,sh.000001,3233.6880,3254.1400,3216.8540,3246.5710,3216.2950,46911766784,475156381696.0000,0.941300
2019-04-08,sh.000001,3271.2720,3288.4530,3210.5150,3244.8100,3246.5710,50451840256,506431238144.0000,-0.054200
2019-04-09,sh.000001,3240.3930,3251.6450,3215.7040,3239.6630,3244.8100,36416999680,380272975872.0000,-0.158600
2019-04-10,sh.000001,3224.6450,3264.7770,3204.8780,3241.9290,3239.6630,38013440768,395669975040.0000,0.069900
2019-04-11,sh.000001,3241.5470,3254.1250,3185.5460,3189.9610,3241.9290,35303187968,360684556288.0000,-1.603000
2019-04-12,sh.000001,3184.8590,3199.2780,3168.0420,3188.6250,3189.9610,28978899712,288908972032.0000,-0.041900
2019-04-15,sh.000001,3233.4580,3253.9760,3177.2690,3177.7860,3188.6250,34880978432,355666128896.0000,-0.339900
2019-04-16,sh.000001,3164.3960,3253.5970,3153.2060,3253.5970,3177.7860,35791875328,360166633472.0000,2.385700
2019-04-17,sh.000001,3250.1510,3275.3330,3239.8040,3263.1170,3253.5970,35754179584,354509889536.0000,0.292600
2019-04-18,sh.000001,3261.0740,3271.3870,3241.8250,3250.2010,3263.1170,32553994240,323508178944.0000,-0.395800
2019-04-19,sh.000001,3250.1450,3274.3340,3226.8120,3270.7970,3250.2010,31519800320,315131920384.0000,0.633700
2019-04-22,sh.000001,3278.4900,3279.4890,3206.8780,3215.0420,3270.7970,35321738752,359154298880.0000,-1.704600
2019-04-23,sh.000001,3211.8710,3231.5810,3186.7560,3198.5930,3215.0420,32836120832,324870184960.0000,-0.511600
2019-04-24,sh.000001,3203.5580,3210.6500,3156.6070,3201.6130,3198.5930,27487216384,278410854400.0000,0.094400
2019-04-25,sh.000001,3190.5850,3193.7490,3123.0250,3123.8260,3201.6130,32587912960,309076082688.0000,-2.429600
2019-04-26,sh.000001,3108.1630,3129.2130,3085.8040,3086.3980,3123.8260,28087385344,274776403968.0000,-1.198100
2019-04-29,sh.000001,3090.6330,3107.7600,3050.0260,3062.4980,3086.3980,29211488512,289063280640.0000,-0.774400
2019-04-30,sh.000001,3052.6220,3088.4070,3052.6220,3078.3380,3062.4980,22230251776,225498128384.0000,0.517200
2019-05-06,sh.000001,2984.7270,2986.5390,2876.4680,2906.4640,3078.3380,32697227008,314336518144.0000,-5.583300
2019-05-07,sh.000001,2914.2910,2937.2830,2889.0730,2926.3900,2906.4640,25328176896,245444214784.0000,0.685600
2019-05-08,sh.000001,2873.1430,2929.4300,2866.7040,2893.7560,2926.3900,23153051904,218892619776.0000,-1.115200
2019-05-09,sh.000001,2871.1960,2888.8590,2845.0370,2850.9530,2893.7560,20004113408,197446881280.0000,-1.479200
2019-05-10,sh.000001,2878.2340,2941.4530,2838.3840,2939.2100,2850.9530,28230680832,274176262144.0000,3.095700
2019-05-13,sh.000001,2905.0670,2921.4100,2892.1740,2903.7130,2939.2100,21202988288,202624126976.0000,-1.207700
2019-05-14,sh.000001,2872.8330,2909.2040,2872.8330,2883.6100,2903.7130,20834535424,201223315456.0000,-0.692300
2019-05-15,sh.000001,2902.6420,2945.3940,2902.6420,2938.6780,2883.6100,23051970048,226262786048.0000,1.909700
2019-05-16,sh.000001,2933.4950,2956.1710,2929.0640,2955.7110,2938.6780,24838569984,226203070464.0000,0.579600
2019-05-17,sh.000001,2955.7660,2956.7830,2873.7990,2882.2960,2955.7110,26630164224,247875178496.0000,-2.483800
2019-05-20,sh.000001,2874.8010,2882.6290,2838.4530,2870.6040,2882.2960,20947244288,199210774528.0000,-0.405600
2019-05-21,sh.000001,2867.7060,2919.2370,2862.4950,2905.9680,2870.6040,21138702336,202777776128.0000,1.231900
2019-05-22,sh.000001,2905.5240,2912.3950,2879.6430,2891.7040,2905.9680,20002690560,193629368320.0000,-0.490800
2019-05-23,sh.000001,2880.8420,2885.1380,2846.9560,2852.5150,2891.7040,19734030848,192869486592.0000,-1.355200
2019-05-24,sh.000001,2847.8350,2871.8550,2846.0210,2852.9940,2852.5150,16720549120,162689314816.0000,0.016800
2019-05-27,sh.000001,2851.2800,2898.1290,2833.0360,2892.3780,2852.9940,19672090112,193768714240.0000,1.380400
2019-05-28,sh.000001,2890.2650,2924.0390,2887.0830,2909.9100,2892.3780,22331055616,227253813248.0000,0.606100
2019-05-29,sh.000001,2894.8290,2934.9760,2890.6640,2914.6960,2909.9100,19895881984,202855038976.0000,0.164500
2019-05-30,sh.000001,2903.4240,2907.8460,2881.3800,2905.8050,2914.6960,20575878912,197105557504.0000,-0.305000
2019-05-31,sh.000001,2904.4970,2922.9070,2895.5770,2898.6960,2905.8050,19523057920,191280402432.0000,-0.244600
2019-06-03,sh.000001,2901.7420,2920.8290,2875.9010,2890.0800,2898.6960,21594355456,208073322496.0000,-0.297200
2019-06-04,sh.000001,2887.6400,2888.3860,2851.9720,2862.2800,2890.0800,18846354176,181118914560.0000,-0.961900
2019-06-05,sh.000001,2882.9360,2888.7670,2858.5710,2861.4180,2862.2800,18156104704,175200845824.0000,-0.030100
2019-06-06,sh.000001,2862.3320,2862.3320,2822.1850,2827.7970,2861.4180,17706441216,164850548736.0000,-1.175000
2019-06-10,sh.000001,2833.0140,2861.1310,2824.3550,2852.1300,2827.7970,16658591744,162489831424.0000,0.860500
2019-06-11,sh.000001,2854.0700,2927.4300,2854.0700,2925.7160,2852.1300,26052579584,254479986688.0000,2.580000
2019-06-12,sh.000001,2917.2230,2924.7010,2903.8830,2909.3790,2925.7160,24025577472,223063953408.0000,-0.558400
2019-06-13,sh.000001,2905.2870,2918.4220,2885.9230,2910.7400,2909.3790,21295779072,191748206592.0000,0.046800
2019-06-14,sh.000001,2912.9980,2924.3190,2879.6570,2881.9740,2910.7400,21543579648,194303111168.0000,-0.988300
2019-06-17,sh.000001,2880.4220,2902.4800,2877.3940,2887.6220,2881.9740,15396496128,143141638144.0000,0.196000
2019-06-18,sh.000001,2891.0910,2898.3300,2874.3120,2890.1580,2887.6220,14770532096,136935231488.0000,0.087800
2019-06-19,sh.000001,2944.1150,2953.3350,2916.2140,2917.8020,2890.1580,23075697408,225567256576.0000,0.956500
2019-06-20,sh.000001,2917.3310,2997.3880,2915.0890,2987.1180,2917.8020,29101153792,288296546304.0000,2.375600
2019-06-21,sh.000001,2990.3680,3010.3490,2989.2450,3001.9800,2987.1180,28697383424,276662460416.0000,0.497500
2019-06-24,sh.000001,3004.2890,3012.8260,2994.4210,3008.1470,3001.9800,21049389312,211237183488.0000,0.205400
2019-06-25,sh.000001,3004.9090,3004.9090,2948.9900,2982.0730,3008.1470,24369924352,244315078656.0000,-0.866800
2019-06-26,sh.000001,2964.6150,2986.9130,2958.4630,2976.2830,2982.0730,17444953344,172516057088.0000,-0.194200
2019-06-27,sh.000001,2982.6120,3011.5380,2981.0450,2996.7920,2976.2830,19539704832,208618647552.0000,0.689100
2019-06-28,sh.000001,2992.2420,2992.2420,2961.2220,2978.8780,2996.7920,18143152384,183641767936.0000,-0.597800
2019-07-01,sh.000001,3024.6230,3045.3660,3014.6870,3044.9020,2978.8780,25084043264,266541056000.0000,2.216400
2019-07-02,sh.000001,3042.5800,3048.4830,3033.7800,3043.9420,3044.9020,21452062464,229566615552.0000,-0.031500
2019-07-03,sh.000001,3031.8320,3031.8320,3006.3240,3015.2630,3043.9420,21229617408,218657992704.0000,-0.942200
2019-07-04,sh.000001,3015.6780,3024.5020,2991.9070,3005.2480,3015.2630,19441513216,202266390528.0000,-0.332100
2019-07-05,sh.000001,3004.7380,3014.8470,2990.9240,3011.0580,3005.2480,15675542784,163180843008.0000,0.193300
2019-07-08,sh.000001,2997.8060,2997.8060,2918.7150,2933.3630,3011.0580,21154126848,205568815104.0000,-2.580300
2019-07-09,sh.000001,2928.8180,2937.7620,2912.8060,2928.2290,2933.3630,14511060480,154251423744.0000,-0.175000
2019-07-10,sh.000001,2935.1850,2936.7510,2908.1620,2915.3020,2928.2290,13548353792,141236256768.0000,-0.441500
2019-07-11,sh.000001,2928.0550,2945.8020,2907.8850,2917.7600,2915.3020,14369252096,152181407744.0000,0.084300
2019-07-12,sh.000001,2915.3400,2938.5310,2905.8090,2930.5460,2917.7600,13779475968,142918868992.0000,0.438200
2019-07-15,sh.000001,2921.5460,2955.0000,2886.6990,2942.1850,2930.5460,16764339712,176533200896.0000,0.397200
2019-07-16,sh.000001,2938.6410,2944.8210,2931.2920,2937.6160,2942.1850,13181175040,140766388224.0000,-0.155300
2019-07-17,sh.000001,2933.0220,2942.0660,2924.4590,2931.6920,2937.6160,14963161600,152162963456.0000,-0.201700
2019-07-18,sh.000001,2921.7380,2921.7380,2901.1760,2901.1760,2931.6920,14988882688,149088841728.0000,-1.040900
2019-07-19,sh.000001,2909.6790,2939.5970,2909.6790,2924.2000,2901.1760,14946955264,149071212544.0000,0.793600
2019-07-22,sh.000001,2925.7880,2927.1600,2879.6900,2886.9740,2924.2000,18067495936,204289433600.0000,-1.273000
2019-07-23,sh.000001,2886.9040,2901.3590,2883.0450,2899.9440,2886.9740,12931050752,148077350912.0000,0.449300
2019-07-24,sh.000001,2907.9270,2936.4520,2907.7860,2923.2770,2899.9440,15524576256,178858102784.0000,0.804600
2019-07-25,sh.000001,2923.1880,2937.3600,2916.1490,2937.3600,2923.2770,14568438528,175356383232.0000,0.481800
2019-07-26,sh.000001,2928.0610,2948.3260,2924.4510,2944.5410,2937.3600,13934338816,158774665216.0000,0.244500
2019-07-29,sh.000001,2943.9180,2948.4660,2932.9770,2941.0070,2944.5410,12799184640,147439132672.0000,-0.120000
2019-07-30,sh.000001,2946.2560,2965.6320,2946.2560,2952.3380,2941.0070,14831646208,170866348032.0000,0.385300
2019-07-31,sh.000001,2944.3970,2944.3970,2926.4850,2932.5050,2952.3380,14105234688,164607873024.0000,-0.671800
2019-08-01,sh.000001,2920.8500,2927.3420,2901.7500,2908.7660,2932.5050,14238981376,171115634688.0000,-0.809500
2019-08-02,sh.000001,2861.3320,2872.4730,2851.4400,2867.8370,2908.7660,18488844288,216327401472.0000,-1.407100
2019-08-05,sh.000001,2854.5780,2863.6890,2821.4950,2821.4950,2867.8370,16741942272,196891484160.0000,-1.615900
2019-08-06,sh.000001,2776.9880,2787.4180,2733.9240,2777.5550,2821.4950,23112372736,255209230336.0000,-1.557300
2019-08-07,sh.000001,2789.0180,2792.6930,2768.6790,2768.6790,2777.5550,15771675136,176475729920.0000,-0.319600
2019-08-08,sh.000001,2784.1830,2799.6850,2782.2440,2794.5520,2768.6790,14953956352,178156146688.0000,0.934500
2019-08-09,sh.000001,2805.5850,2808.3280,2770.4770,2774.7530,2794.5520,14824029184,171140337664.0000,-0.708500
2019-08-12,sh.000001,2781.9810,2814.9940,2776.6190,2814.9940,2774.7530,13156343296,162523258880.0000,1.450300
2019-08-13,sh.000001,2798.0510,2802.0410,2790.6080,2797.2590,2814.9940,13091650560,153957511168.0000,-0.630000
2019-08-14,sh.000001,2824.4860,2829.8900,2807.7190,2808.9140,2797.2590,14401464064,173944885248.0000,0.416700
2019-08-15,sh.000001,2762.3390,2815.8960,2756.8340,2815.7970,2808.9140,15277215232,173670539264.0000,0.245000
2019-08-16,sh.000001,2817.5700,2840.3160,2811.8010,2823.8230,2815.7970,14858234368,186139369472.0000,0.285000
2019-08-19,sh.000001,2835.5180,2883.0960,2829.8540,2883.0960,2823.8230,21454666752,247092215808.0000,2.099000
2019-08-20,sh.000001,2879.0810,2892.0790,2874.9980,2880.0010,2883.0960,18967720704,209774346240.0000,-0.107300
2019-08-21,sh.000001,2875.4700,2885.5860,2872.5570,2880.3300,2880.0010,15901966592,183187275776.0000,0.011400
2019-08-22,sh.000001,2887.6640,2888.4960,2867.5520,2883.4350,2880.3300,14920621568,169662169088.0000,0.107800
2019-08-23,sh.000001,2885.1510,2902.4560,2878.7440,2897.4250,2883.4350,15915682560,192567132160.0000,0.485200
2019-08-26,sh.000001,2851.0150,2870.4930,2849.2380,2863.5670,2897.4250,16989536256,191036669952.0000,-1.168600
2019-08-27,sh.000001,2879.5150,2919.6440,2879.4060,2902.1930,2863.5670,20814179328,230999691264.0000,1.348900
2019-08-28,sh.000001,2901.6260,2905.4350,2887.0110,2893.7560,2902.1930,18309790208,201805049856.0000,-0.290700
2019-08-29,sh.000001,2895.9990,2898.6040,2878.5870,2890.9190,2893.7560,17861308160,196332769280.0000,-0.098000
2019-08-30,sh.000001,2907.3820,2914.5760,2874.1020,2886.2360,2890.9190,19395995136,224751169536.0000,-0.162000
2019-09-02,sh.000001,2886.9410,2928.4790,2883.6820,2924.1060,2886.2360,20278680832,226043695104.0000,1.312100
2019-09-03,sh.000001,2925.9420,2930.1530,2915.1970,2930.1530,2924.1060,18900121600,225070157824.0000,0.206800
2019-09-04,sh.000001,2927.7470,2957.4110,2925.8820,2957.4110,2930.1530,22549590784,251212693504.0000,0.930300
2019-09-05,sh.000001,2972.6610,3015.8440,2972.6610,2985.8640,2957.4110,30543870720,340200665088.0000,0.962100
2019-09-06,sh.000001,2996.6210,2999.9430,2981.5980,2999.6010,2985.8640,21682603520,258318745600.0000,0.460100
2019-09-09,sh.000001,3023.7780,3026.2390,3005.6940,3024.7380,2999.6010,24337775104,286236532736.0000,0.838000
2019-09-10,sh.000001,3027.4100,3027.4100,3005.3820,3021.2020,3024.7380,24001294592,275321753600.0000,-0.116900
2019-09-11,sh.000001,3029.9330,3030.5570,3004.2150,3008.8110,3021.2020,22983736320,263389556736.0000,-0.410100
2019-09-12,sh.000001,3016.6260,3033.4730,3005.1940,3031.2350,3008.8110,19696870144,224576024576.0000,0.745300
2019-09-16,sh.000001,3041.9220,3042.9280,3020.0490,3030.7540,3031.2350,22187895808,237442265088.0000,-0.015900
2019-09-17,sh.000001,3023.7100,3023.7100,2970.5700,2978.1170,3030.7540,22333806080,237738934272.0000,-1.736800
2019-09-18,sh.000001,2984.0830,2996.4020,2982.4000,2985.6580,2978.1170,16804669952,199953633280.0000,0.253200
2019-09-19,sh.000001,2992.9220,2999.2780,2975.3970,2999.2780,2985.6580,16269061632,193206550528.0000,0.456200
2019-09-20,sh.000001,3004.8140,3011.3400,2996.1920,3006.4460,2999.2780,18214530304,218390585344.0000,0.239000
2019-09-23,sh.000001,2998.3990,2998.3990,2960.8270,2977.0760,3006.4460,16813945088,199130550272.0000,-0.976900
2019-09-24,sh.000001,2979.4750,3002.8960,2973.7600,2985.3400,2977.0760,16390276096,206245806080.0000,0.277600
2019-09-25,sh.000001,2977.6670,2977.6670,2955.4320,2955.4320,2985.3400,16854313472,203782754304.0000,-1.001800
2019-09-26,sh.000001,2964.4770,2970.0350,2928.2580,2929.0870,2955.4320,18893254144,216277561344.0000,-0.891400
2019-09-27,sh.000001,2929.4860,2939.0780,2920.9300,2932.1670,2929.0870,13290577664,153311002624.0000,0.105200
2019-09-30,sh.000001,2927.9160,2936.4820,2905.1890,2905.1890,2932.1670,11664681216,142591700992.0000,-0.920100
2019-10-08,sh.000001,2905.7550,2933.0160,2905.7550,2913.5700,2905.1890,12553581312,151980793856.0000,0.288500
2019-10-09,sh.000001,2902.0750,2924.8560,2891.5390,2924.8560,2913.5700,13042414336,150940229632.0000,0.387400
2019-10-10,sh.000001,2923.7060,2949.2400,2918.2280,2947.7100,2924.8560,13423975168,157159976960.0000,0.781400
2019-10-11,sh.000001,2954.8180,2980.7870,2943.0130,2973.6550,2947.7100,16120374528,182747394048.0000,0.880200
2019-10-14,sh.000001,2993.9610,3026.3830,2989.8120,3007.8830,2973.6550,20861480192,221201756160.0000,1.151000
2019-10-15,sh.000001,3005.6640,3005.6640,2986.3030,2991.0450,3007.8830,15537690368,169531932672.0000,-0.559800
2019-10-16,sh.000001,2992.6100,3010.4240,2975.9230,2978.7120,2991.0450,14988549632,166791548928.0000,-0.412300
2019-10-17,sh.000001,2979.9920,2986.7190,2969.5680,2977.3340,2978.7120,12252761344,136051253248.0000,-0.046300
2019-10-18,sh.000001,2982.3410,2987.2030,2933.2420,2938.1410,2977.3340,14999067904,162018271232.0000,-1.316400
2019-10-21,sh.000001,2933.8960,2940.3240,2917.6880,2939.6170,2938.1410,13247510784,145685880832.0000,0.050200
2019-10-22,sh.000001,2945.6000,2954.6410,2934.3870,2954.3790,2939.6170,11748204800,130381742080.0000,0.502200
2019-10-23,sh.000001,2952.9690,2957.2990,2934.6270,2941.6180,2954.3790,12381288192,139653652480.0000,-0.431900
2019-10-24,sh.000001,2944.0060,2953.0440,2927.0610,2940.9210,2941.6180,12654029056,141667233792.0000,-0.023700
2019-10-25,sh.000001,2940.4740,2958.2400,2920.5190,2954.9320,2940.9210,13686070528,160224092160.0000,0.476400
2019-10-28,sh.000001,2958.6860,2980.1280,2956.9600,2980.0490,2954.9320,17373148160,198817013760.0000,0.850000
2019-10-29,sh.000001,2979.0360,2979.0360,2954.1760,2954.1760,2980.0490,16611005696,195288080384.0000,-0.868200
2019-10-30,sh.000001,2949.4630,2953.2980,2934.8270,2939.3200,2954.1760,15879811072,181529501696.0000,-0.502900
2019-10-31,sh.000001,2944.8420,2946.7520,2923.5160,2929.0560,2939.3200,16157148416,181801938944.0000,-0.349200
2019-11-01,sh.000001,2924.3400,2959.8330,2917.1450,2958.1990,2929.0560,15990737408,175630839808.0000,0.994962
2019-11-04,sh.000001,2964.5760,2983.0580,2964.5760,2975.4910,2958.1990,16724836352,188710096896.0000,0.584545
2019-11-05,sh.000001,2977.7040,3008.3140,2968.0320,2991.5620,2975.4910,17989159424,203691630592.0000,0.540113
2019-11-06,sh.000001,2992.0390,2995.5620,2969.7240,2978.5950,2991.5620,16526354688,183985238016.0000,-0.433452
2019-11-07,sh.000001,2978.1530,2988.9550,2969.1200,2978.7140,2978.5950,13695267840,155834875904.0000,0.003995
2019-11-08,sh.000001,2993.9770,2998.7590,2962.8440,2964.1840,2978.7140,14974210816,173867229184.0000,-0.487794
2019-11-11,sh.000001,2949.9610,2949.9610,2906.7690,2909.9740,2964.1840,15791610624,166285139968.0000,-1.828834
2019-11-12,sh.000001,2912.9950,2918.3030,2891.5100,2914.8230,2909.9740,12972915456,139060727808.0000,0.166634
2019-11-13,sh.000001,2913.0190,2913.8610,2893.9710,2905.2400,2914.8230,12976584192,146943635456.0000,-0.328768
2019-11-14,sh.000001,2907.7350,2917.3740,2899.6180,2909.8690,2905.2400,12914544896,151576182784.0000,0.159333
2019-11-15,sh.000001,2911.3500,2917.8290,2891.2040,2891.3430,2909.8690,13551946240,152576393216.0000,-0.636661
2019-11-18,sh.000001,2889.5490,2911.3780,2884.0880,2909.2000,2891.3430,12443317760,144677412864.0000,0.617602
2019-11-19,sh.000001,2904.2780,2933.9900,2902.8550,2933.9900,2909.2000,13541760512,155770740736.0000,0.852124
2019-11-20,sh.000001,2928.1060,2930.4920,2907.4220,2911.0530,2933.9900,13735752960,158543196160.0000,-0.781768
2019-11-21,sh.000001,2902.5520,2910.3600,2891.5310,2903.6370,2911.0530,12345860608,139851206656.0000,-0.254753
2019-11-22,sh.000001,2906.2430,2925.0170,2873.9900,2885.2880,2903.6370,15862336512,180593827840.0000,-0.631932
2019-11-25,sh.000001,2885.6130,2906.6090,2880.6540,2906.1680,2885.2880,17858742784,174234583040.0000,0.723671
2019-11-26,sh.000001,2912.5200,2915.0410,2897.9270,2907.0600,2906.1680,17000466432,165496766464.0000,0.030693
2019-11-27,sh.000001,2905.3950,2914.4860,2893.4170,2903.1940,2907.0600,13386220544,137449697280.0000,-0.132987
2019-11-28,sh.000001,2902.3640,2909.8390,2883.4330,2889.6930,2903.1940,11952246784,122616545280.0000,-0.465040
2019-11-29,sh.000001,2885.9740,2892.3880,2858.5800,2871.9810,2889.6930,12261296896,140371316736.0000,-0.612937
2019-12-02,sh.000001,2874.4480,2888.8890,2870.2420,2875.8070,2871.9810,12875580672,139351760896.0000,0.133218
2019-12-03,sh.000001,2869.8820,2884.8550,2857.3200,2884.6980,2875.8070,12377874176,135278612480.0000,0.309165
2019-12-04,sh.000001,2876.9070,2882.4980,2869.4210,2878.1150,2884.6980,12554365184,135879221248.0000,-0.228204
2019-12-05,sh.000001,2886.5160,2902.0020,2885.0790,2899.4680,2878.1150,14316309504,159736594432.0000,0.741909
2019-12-06,sh.000001,2902.2780,2912.0130,2894.7510,2912.0130,2899.4680,13412887808,149507334144.0000,0.432666
2019-12-09,sh.000001,2914.4570,2919.5880,2905.2500,2914.4770,2912.0130,16079652608,174546477056.0000,0.084615
2019-12-10,sh.000001,2908.9430,2919.2010,2902.7890,2917.3150,2914.4770,17012399872,180617289728.0000,0.097376
2019-12-11,sh.000001,2922.6020,2928.2560,2915.0000,2924.4170,2917.3150,16554108672,175716089856.0000,0.243443
2019-12-12,sh.000001,2926.3410,2926.3410,2913.4750,2915.6980,2924.4170,15176080384,166044164096.0000,-0.298145
