日期,当日成交净买额,买入成交额,卖出成交额,历史累计净买额,当日资金流入,当日余额,持股市值,领涨股,领涨股-涨跌幅,沪深300,沪深300-涨跌幅,领涨股-代码
2017-03-21,8.74,42.318999999999996,33.579,0.18800535,9.93199999999999,250.06799999999998,245957544402.6,伊力特,9.98,3261.61,0.33,600197.SH
2017-03-22,5.261799999999999,37.8723,32.6105,0.18853153,6.53220000000001,253.46779999999998,246054537236.35,中材国际,10.03,3245.22,-0.5,600970.SH
2017-03-23,16.8768,47.0276,30.1508,0.19021921,18.028299999999998,241.97169999999997,249263352383.03,西部建设,10.02,3248.55,0.1,002302.SZ
2017-03-24,17.253,49.1342,31.8812,0.19194451,18.23,241.77,252795678510.53,西部建设,9.98,3269.45,0.64,002302.SZ
2017-03-27,3.1777999999999995,41.618900000000004,38.4411,0.19226229,3.77049999999999,256.22950000000003,251330187423.5,西部建设,9.93,3266.96,-0.08,002302.SZ
2017-03-28,8.809,38.321,29.511999999999997,0.19314319,9.4059,250.5941,252208966880.94,中材国际,9.99,3252.95,-0.43,600970.SH
2017-03-29,2.6604,33.9649,31.304499999999997,0.19340923000000002,3.3069000000000104,256.6931,252723698120.17,西部建设,10.02,3241.31,-0.36,002302.SZ
2017-03-30,11.8037,44.1292,32.325500000000005,0.1945896,12.718499999999999,247.28150000000002,252335360499.27,大唐发电,10.05,3210.24,-0.96,601991.SH
2017-03-31,-2.0005,31.8471,33.8476,0.19438955,-1.27,261.27,253998667416.18,大连重工,9.92,3222.51,0.38,002204.SZ
2017-04-05,13.994100000000001,61.3516,47.3575,0.19578895999999998,18.3499,241.65009999999998,258162021555.93,金隅集团,10.09,3270.31,1.48,601992.SH
2017-04-06,-0.0258,40.5082,40.534,0.19578638,1.489,258.51099999999997,259099377453.67,河钢股份,10.08,3281.0,0.33,000709.SZ
2017-04-07,4.4914,39.1869,34.6955,0.19623552,6.47,253.53,259430815697.16,河钢股份,10.07,3286.62,0.17,000709.SZ
2017-04-10,7.3991,42.3796,34.9805,0.19697542999999998,9.45059999999999,250.5494,259002592076.24,唐山港,10.09,3269.39,-0.52,601000.SH
2017-04-11,-4.7544,42.2625,47.01689999999999,0.19649998999999999,-3.6289999999999996,263.629,257916351452.01,格力地产,10.05,3288.97,0.6,600185.SH
2017-04-12,-3.5509,41.6522,45.203100000000006,0.19614489999999998,-1.95480000000001,261.9548,258359451405.79,格力地产,10.03,3273.83,-0.46,600185.SH
2017-04-18,0.2419,54.1034,53.8615,0.19616909000000002,1.2175,258.7825,260364385537.914,万华化学,7.03,3196.71,-0.79,600309.SH
2017-04-19,10.5066,47.34270000000001,36.8361,0.19721975,12.2586,247.7414,261066968247.36,创业环保,10.03,3170.69,-0.81,600874.SH
2017-04-20,16.329,51.7038,35.3748,0.19885265,17.4917,242.50830000000002,265809574758.47,金证股份,10.0,3172.1,0.04,600446.SH
2017-04-21,6.3411,39.1258,32.7847,0.19948676,7.31,252.69,265648869059.783,三花智控,9.99,3173.15,0.03,002050.SZ
2017-04-24,3.5557,40.038000000000004,36.4823,0.19984232999999998,4.66960000000001,255.3304,264188655982.953,苏泊尔,6.39,3129.53,-1.37,002032.SZ
2017-04-25,14.0887,48.141400000000004,34.0527,0.20125120000000002,15.913900000000002,244.08610000000002,268268159391.76,大连重工,10.04,3134.57,0.16,002204.SZ
2017-04-26,9.6083,47.0664,37.4581,0.20221203000000001,11.4626,248.53740000000002,269868414579.183,金隅集团,10.06,3140.85,0.2,601992.SH
2017-04-27,5.216799999999999,49.5805,44.3637,0.20273370999999998,9.03700000000001,250.963,270255440224.81,网宿科技,9.98,3152.19,0.36,300017.SZ
2017-04-28,16.722,50.866899999999994,34.1449,0.20440591,17.67,242.33,269902941969.641,河钢股份,10.04,3154.66,0.08,000709.SZ
2017-05-04,10.446,61.88270000000001,51.4367,0.20545051000000003,11.7802,248.2198,271380640318.15,禾丰股份,10.02,3127.37,-0.25,603609.SH
2017-05-05,-2.645,41.4818,44.1268,0.20518600999999997,-1.97,261.97,270061601864.17,横店东磁,10.05,3103.04,-0.78,002056.SZ
2017-05-08,2.2001,40.8645,38.6644,0.20540602,3.1677,256.8323,267744048778.2,千方科技,6.03,3078.61,-0.79,002373.SZ
2017-05-09,21.323400000000003,44.7934,23.47,0.20753835999999998,22.8517,237.1483,268620021286.743,大唐发电,10.04,3080.53,0.06,601991.SH
2017-05-10,21.256,48.398,27.142,0.20966396,22.8239,237.17610000000002,271488743588.272,太极实业,10.06,3052.79,-0.9,600667.SH
2017-05-11,22.4512,54.88,32.4288,0.21190908,23.672199999999997,236.3278,276011834584.044,创业环保,10.01,3061.5,0.29,600874.SH
2017-05-12,1.0745,38.8836,37.8091,0.21201653,2.89,257.11,278003747219.4,天茂集团,10.07,3083.51,0.72,000627.SZ
2017-05-15,16.5016,47.4824,30.9808,0.21366669000000002,17.569100000000002,242.4309,282305385423.831,环旭电子,10.02,3090.23,0.22,601231.SH
2017-05-16,30.004,59.231300000000005,29.2273,0.21666709,31.621100000000002,228.3789,289805671948.158,万润股份,10.0,3112.96,0.74,002643.SZ
2017-05-17,14.931,43.7714,28.8404,0.21816019,15.5463,244.4537,288520188094.147,建投能源,10.02,3104.44,-0.27,000600.SZ
2017-05-18,9.602,39.5952,29.9932,0.21912039,10.1083,249.8917,289667714145.432,深圳华强,10.01,3090.14,-0.46,000062.SZ
2017-05-19,12.700099999999999,38.1408,25.440700000000003,0.2203904,13.71,246.29,293255712922.37,浪潮信息,10.03,3090.63,0.02,000977.SZ
2017-05-22,5.653300000000001,35.8298,30.1765,0.22095573,6.4473,253.55270000000002,296514022561.214,东华软件,9.92,3075.68,-0.48,002065.SZ
2017-05-23,2.7725,47.8778,45.1053,0.22123298,3.90110000000001,256.0989,299597341611.488,山西汾酒,9.01,3061.95,-0.45,600809.SH
2017-05-24,10.5185,41.5761,31.0576,0.22228482999999996,11.957699999999999,248.04229999999998,299301979000.133,中科创达,10.0,3064.08,0.07,300496.SZ
2017-05-25,15.0703,50.1325,35.0622,0.22379186,16.7449,243.25509999999997,302237280345.864,浦发银行,10.04,3107.83,1.43,600000.SH
2017-05-26,-0.1523,43.031099999999995,43.1834,0.22377663000000003,0.44,259.56,302148957903.162,中科曙光,9.99,3110.06,0.07,603019.SH
2017-05-31,-16.27,39.3187,55.588699999999996,0.22214963000000001,-15.4526,275.45259999999996,300846596964.14,红旗连锁,9.93,3117.18,0.23,002697.SZ
2017-06-01,-16.968,41.7689,58.7369,0.22045283,-16.0626,276.0626,301893517461.108,海康威视,5.47,3102.62,-0.47,002415.SZ
2017-06-02,15.628599999999999,43.946099999999994,28.3175,0.22201569,17.3,242.7,302101768627.258,景嘉微,10.0,3105.54,0.09,300474.SZ
2017-06-05,18.014400000000002,45.0487,27.034299999999998,0.22381713,18.8797,241.1203,301776314452.337,当升科技,10.02,3091.66,-0.45,300073.SZ
2017-06-06,20.2122,44.393699999999995,24.1815,0.22583835,21.2597,238.7403,307494277287.49,浙江世宝,10.01,3102.13,0.34,002703.SZ
2017-06-07,22.5453,57.6313,35.086,0.22809288000000003,23.8151,236.18490000000003,314116268844.137,游族网络,8.09,3140.32,1.23,002174.SZ
2017-06-08,22.8857,54.538500000000006,31.652800000000003,0.23038145,24.211599999999997,235.7884,321811111445.514,凯盛新能,10.03,3150.33,0.32,600876.SH
2017-06-09,13.255799999999999,61.0434,47.787600000000005,0.23170702999999998,14.67,245.33,324770459243.57,凯盛新能,10.0,3158.4,0.26,600876.SH
2017-06-12,-10.5967,41.359399999999994,51.9561,0.23064735999999997,-9.215,269.215,325042904639.752,益生股份,10.01,3139.88,-0.59,002458.SZ
2017-06-13,4.8187,42.53020000000001,37.7115,0.23112923000000002,6.00879999999999,253.9912,325960705922.418,当升科技,10.03,3153.74,0.44,300073.SZ
2017-06-14,-13.239,34.704499999999996,47.9435,0.22980533,-12.6478,272.64779999999996,319089248344.75,西部建设,10.03,3130.67,-0.73,002302.SZ
2017-06-15,22.2485,56.2178,33.9693,0.23203017999999997,23.0344,236.96560000000002,319436260913.462,西部建设,9.99,3132.49,0.06,002302.SZ
2017-06-16,9.748099999999999,50.8905,41.142399999999995,0.23300499,11.42,248.58,319439369094.32,创业环保,9.99,3123.17,-0.3,600874.SH
2017-06-19,22.8799,50.5206,27.640700000000002,0.23529297999999998,23.980900000000002,236.0191,324969191294.82,西部建设,10.01,3144.37,0.68,002302.SZ
2017-06-20,3.1170999999999998,34.8985,31.781399999999998,0.23560468999999998,4.01719999999999,255.9828,323971213640.7,横店东磁,9.99,3140.01,-0.14,002056.SZ
2017-06-21,13.7256,49.716300000000004,35.990700000000004,0.23697725,15.2776,244.72240000000002,332480734643.79,大华股份,9.96,3156.21,0.52,002236.SZ
2017-06-22,16.8812,61.782,44.9008,0.23866537,17.703699999999998,242.2963,333334787628.27,石基信息,10.0,3147.45,-0.28,002153.SZ
2017-06-23,14.052100000000001,51.153999999999996,37.1019,0.24007057999999998,16.47,243.53,338672047848.99,万科A,10.01,3157.87,0.33,000002.SZ
2017-06-26,1.3591,50.4858,49.1267,0.24020649,2.2906999999999997,257.7093,342995554255.93,万科A,10.01,3185.44,0.87,000002.SZ
2017-06-27,26.4754,66.3777,39.9023,0.24285403,27.441799999999997,232.5582,346485631127.0,金达威,10.0,3191.2,0.18,002626.SZ
2017-06-28,-3.9857,45.0489,49.0346,0.24245545999999998,-3.14289999999999,263.1429,341578072969.56,西部建设,10.02,3173.2,-0.56,002302.SZ
2017-06-29,29.956100000000003,64.2552,34.299099999999996,0.24545107000000002,32.3763,227.62369999999999,347411350284.529,汤臣倍健,8.66,3188.06,0.47,300146.SZ
2017-06-30,-11.818499999999998,30.9433,42.7618,0.24426922,-10.73,270.73,346499901193.69,浙江世宝,10.0,3192.43,0.14,002703.SZ
2017-07-03,4.0767,33.8174,29.7407,0.24467689,5.0102,254.9898,342999828222.35,益生股份,10.02,3195.91,0.11,002458.SZ
2017-07-04,-6.0083,33.6567,39.665,0.24407606,-5.129099999999999,265.1291,338332252066.641,百润股份,7.49,3182.8,-0.41,002568.SZ
2017-07-05,5.6854,33.225500000000004,27.540100000000002,0.2446446,6.8024000000000004,253.1976,342988106359.911,雅化集团,10.03,3207.13,0.76,002497.SZ
2017-07-06,-10.7096,34.6813,45.3909,0.24357364000000004,-10.0846,270.08459999999997,341392105216.925,洛阳钼业,10.02,3212.44,0.17,603993.SH
2017-07-07,2.6378,33.943400000000004,31.3056,0.24383742000000003,3.54,256.46,339012347616.98,雅化集团,10.04,3217.96,0.17,002497.SZ
2017-07-10,8.9498,39.9611,31.011300000000002,0.24473240000000002,10.2022,249.7978,339859759887.967,上海贝岭,10.03,3212.63,-0.17,600171.SH
2017-07-11,8.2049,43.0906,34.8857,0.24555289000000002,9.166,250.834,344522960851.92,中交设计,9.95,3203.04,-0.3,600720.SH
2017-07-12,15.0273,50.8725,35.8452,0.24705562,16.846600000000002,243.1534,342213224327.909,天赐材料,9.99,3197.54,-0.17,002709.SZ
2017-07-13,13.511,50.767399999999995,37.2564,0.24840672,14.4201,245.5799,344391863784.821,四川路桥,10.02,3218.16,0.64,600039.SH
2017-07-14,0.5297,37.7909,37.2612,0.24845969,1.82,258.18,345672300365.083,酒鬼酒,9.99,3222.42,0.13,000799.SZ
2017-07-17,13.488900000000001,64.4249,50.93600000000001,0.24980857999999997,14.4728,245.52720000000002,344217852471.31,神火股份,7.36,3176.46,-1.43,000933.SZ
2017-07-18,20.014200000000002,62.5043,42.490100000000005,0.25181,20.976999999999997,239.023,345646628144.462,金安国纪,10.0,3187.57,0.35,002636.SZ
2017-07-19,17.5218,55.323,37.8012,0.25356217999999997,18.6158,241.3842,352158604019.281,豫光金铅,10.07,3230.98,1.36,600531.SH
2017-07-20,1.2741,43.650299999999994,42.3762,0.25368959,2.06969999999999,257.9303,355447265381.37,同济科技,10.05,3244.86,0.43,600846.SH
2017-07-21,15.248099999999999,47.9169,32.668800000000005,0.25521439999999995,16.01,243.99,356165639197.71,厦门国贸,10.05,3237.98,-0.21,600755.SH
2017-07-24,15.894400000000001,51.662200000000006,35.7678,0.25680384,16.9318,243.0682,359678564961.72,中油资本,10.02,3250.6,0.39,000617.SZ
2017-07-25,12.3526,46.7918,34.4392,0.2580391,13.2121,246.7879,359124745038.78,格林美,9.95,3243.69,-0.21,002340.SZ
2017-07-26,17.7448,60.5928,42.848,0.25981358,18.8875,241.1125,357175523687.45,中远海控,10.09,3247.67,0.12,601919.SH
2017-07-27,26.7273,59.185500000000005,32.458200000000005,0.26248631,28.4021,231.5979,360138539130.14,岩山科技,10.08,3249.78,0.06,002195.SZ
2017-07-28,23.0658,51.7558,28.69,0.26479289000000006,24.05,235.95,364181746481.061,中远海控,10.08,3253.24,0.11,601919.SH
2017-07-31,18.889200000000002,48.585100000000004,29.6959,0.26668181,20.020599999999998,239.9794,366873673654.956,包钢股份,10.2,3273.03,0.61,600010.SH
2017-08-01,14.8826,48.8865,34.0039,0.26817007,16.0384,243.9616,370423521585.17,新华保险,10.01,3292.64,0.6,601336.SH
2017-08-02,2.8001,54.690799999999996,51.890699999999995,0.26845008000000004,3.7127,256.2873,369513295571.741,第一创业,10.04,3285.06,-0.23,002797.SZ
2017-08-03,23.4822,59.5359,36.0537,0.2707983,25.0475,234.9525,367552840876.24,马钢股份,10.11,3272.93,-0.37,600808.SH
2017-08-04,28.1256,60.290699999999994,32.1651,0.27361086,29.44,230.56,367614884645.07,华峰化学,10.1,3262.08,-0.33,002064.SZ
2017-08-07,27.8841,58.255900000000004,30.371799999999997,0.27639927000000003,29.445300000000003,230.55470000000003,373858292486.05,酒鬼酒,10.01,3279.46,0.53,000799.SZ
2017-08-08,18.2119,47.6975,29.485599999999998,0.27822046,19.1645,240.8355,375396204574.191,赢时胜,10.03,3281.87,0.07,300377.SZ
2017-08-09,12.158299999999999,44.424099999999996,32.2658,0.27943629,13.1762,246.8238,380479503553.7,建投能源,10.04,3275.57,-0.19,000600.SZ
2017-08-10,-2.7923,47.3899,50.1822,0.27915706,-1.8902,261.8902,379970461681.89,领益智造,10.08,3261.75,-0.42,002600.SZ
2017-08-11,-9.043099999999999,52.0788,61.1219,0.27825275,-8.23,268.23,373462877586.981,领益智造,10.03,3208.54,-1.63,002600.SZ
2017-08-14,2.2414,47.278999999999996,45.037600000000005,0.27847689,3.2626,256.73740000000004,379849346013.199,领益智造,10.04,3237.36,0.9,002600.SZ
2017-08-15,-0.7786,40.9262,41.7048,0.27839903000000005,0.1476,259.8524,380550802356.82,士兰微,10.05,3251.26,0.43,600460.SH
2017-08-16,8.1248,41.9735,33.8487,0.27921151,9.229500000000009,250.7705,380975458428.03,节能风电,10.11,3246.45,-0.15,601016.SH
2017-08-17,6.3422,43.03939999999999,36.697199999999995,0.27984573,7.8648,252.1352,382082941837.331,国城矿业,10.02,3268.43,0.68,000688.SZ
2017-08-18,-10.7043,39.8461,50.550399999999996,0.27877529999999995,-9.74,269.74,381472872455.29,绿盟科技,10.02,3268.72,0.01,300369.SZ
2017-08-21,0.7081000000000001,42.1907,41.482600000000005,0.27884611,2.7816999999999803,257.2183,383348366597.37,中国联通,10.04,3286.91,0.56,600050.SH
2017-08-22,0.1959,41.563199999999995,41.36729999999999,0.2788657,1.0266,258.9734,384274595332.97,金固股份,10.03,3290.23,0.1,002488.SZ
2017-08-24,12.417,54.2552,41.8382,0.2801074,13.499600000000001,246.5004,384526402377.08,凯盛新能,10.0,3271.51,-0.49,600876.SH
2017-08-25,30.4364,69.4583,39.0219,0.28315103999999996,31.69,228.31,391560741097.673,电投能源,10.03,3331.52,1.83,002128.SZ
2017-08-28,37.708600000000004,83.6341,45.9255,0.2869219,38.6659,221.3341,398859898720.87,中国银河,10.04,3362.65,0.93,601881.SH
2017-08-29,17.2229,59.976099999999995,42.7532,0.28864418999999997,18.3222,241.6778,400249879742.07,国盛金控,10.02,3365.23,0.08,002670.SZ
2017-08-30,32.877399999999994,75.6127,42.735299999999995,0.29193193,34.3564,225.6436,403611905582.04,秦港股份,10.06,3363.63,-0.05,601326.SH
2017-08-31,17.7836,65.5322,47.748599999999996,0.29371029,19.7578,240.24220000000003,403948829797.0,秦港股份,10.06,3360.81,-0.08,601326.SH
2017-09-01,41.787200000000006,81.9183,40.1311,0.29788901,43.33,216.67,409305094524.2,中南股份,10.06,3367.12,0.19,000717.SZ
2017-09-04,17.196099999999998,65.6992,48.5031,0.29960862,19.2367,240.76330000000002,413720418624.11,秦港股份,10.01,3379.58,0.37,601326.SH
2017-09-05,9.4016,53.2803,43.8787,0.30054878,10.586099999999998,249.41389999999998,415853436851.91,怡亚通,10.05,3384.32,0.14,002183.SZ
2017-09-06,1.6279,47.2227,45.59479999999999,0.30071157000000004,2.9163000000000103,257.08369999999996,414506488020.39,中国中冶,10.06,3385.39,0.03,601618.SH
2017-09-07,9.3161,54.8402,45.5241,0.30164318,10.3347,249.6653,413553941014.671,横店东磁,10.05,3365.5,-0.59,002056.SZ
2017-09-08,4.2978,56.631499999999996,52.3337,0.30207296,5.67,254.33,413929516539.65,雅化集团,10.03,3365.24,-0.01,002497.SZ
2017-09-11,20.066300000000002,64.1814,44.115100000000005,0.30407959,21.2858,238.71419999999998,415004568762.98,雅化集团,10.03,3376.42,0.33,002497.SZ
2017-09-12,24.688200000000002,71.7843,47.0961,0.30654841,25.715,234.285,419147946741.47,创维数字,10.05,3379.49,0.09,000810.SZ
2017-09-13,2.3535,47.9147,45.5612,0.30678376,3.5276,256.4724,421662110584.58,雅化集团,10.0,3384.15,0.14,002497.SZ
2017-09-14,0.4644,50.958800000000004,50.4944,0.3068302,1.52030000000001,258.47970000000004,419706395364.359,中粮科技,10.04,3371.43,-0.38,000930.SZ
2017-09-15,-1.8766,59.0346,60.9112,0.30664253999999996,1.04,258.96,420874158831.642,汤姆猫,9.98,3353.62,-0.53,300459.SZ
2017-09-18,43.873400000000004,84.3709,40.4975,0.31102988,44.9472,215.0528,426696704376.789,第一创业,10.04,3362.86,0.28,002797.SZ
2017-09-19,1.38059999999999,56.4478,55.0672,0.31116794,2.4248,257.5752,425369744426.8,圆通速递,10.01,3356.84,-0.18,600233.SH
2017-09-20,20.0582,66.3686,46.3104,0.31317375999999997,21.428,238.572,429268664333.09,华天科技,10.06,3366.0,0.27,002185.SZ
2017-09-21,11.9834,64.1397,52.1563,0.31437209999999993,12.8414,247.1586,431067885257.79,莱克电气,10.0,3357.81,-0.24,603355.SH
2017-09-22,4.845,51.883500000000005,47.038500000000006,0.3148566,6.1,253.9,433153753453.99,安泰科技,10.01,3352.53,-0.16,000969.SZ
2017-09-25,-17.6926,48.0822,65.7748,0.31308734000000005,-16.770799999999998,276.7708,430603497646.7,海王生物,9.87,3341.55,-0.33,000078.SZ
2017-09-26,0.2773,48.9833,48.706,0.31311507,1.105,258.895,430001974607.36,中船应急,10.02,3343.58,0.06,300527.SZ
2017-09-27,6.4814,45.7631,39.2817,0.31376321,7.34040000000001,252.65959999999998,431396067432.99,烽火通信,10.0,3345.27,0.05,600498.SH
2017-09-28,-3.7445999999999997,41.5186,45.2632,0.31338875,-2.9630999999999896,262.9631,433297948373.18,中科曙光,9.99,3339.64,-0.17,603019.SH
2017-09-29,11.2961,46.858900000000006,35.5628,0.31451836,12.33,247.67,436926989782.36,士兰微,10.03,3348.94,0.28,600460.SH
2017-10-09,75.642,122.9875,47.3455,0.32208256,76.8325,183.1675,451416663776.94,飞凯材料,9.98,3374.38,0.76,300398.SZ
2017-10-10,40.8785,94.1207,53.242200000000004,0.32617040999999997,42.195600000000006,217.8044,456588845235.37,利欧股份,10.16,3382.99,0.26,002131.SZ
2017-10-11,15.96,75.4002,59.440200000000004,0.32776641,17.4492,242.5508,464281639262.56,凯盛新能,7.44,3388.28,0.16,600876.SH
2017-10-12,3.5827,54.2949,50.7122,0.32812468,4.86150000000001,255.1385,467185638645.49,新华网,10.01,3386.1,-0.06,603888.SH
2017-10-13,2.7245,52.608599999999996,49.8841,0.32839713000000004,4.1,255.9,469087260313.7,伟明环保,10.01,3390.52,0.13,603568.SH
2017-10-16,14.066600000000001,73.0772,59.010600000000004,0.32980379,15.725,244.275,470368805040.73,北新建材,10.03,3378.47,-0.36,000786.SZ
2017-10-17,16.868,67.87,51.001999999999995,0.33149059000000003,18.1086,241.8914,473527621024.75,世联行,10.02,3372.04,-0.19,002285.SZ
2017-10-18,-5.7198,54.898900000000005,60.6187,0.33091861,-4.27460000000001,264.27459999999996,479136901685.14,世联行,8.19,3381.79,0.29,002285.SZ
2017-10-19,-0.337,75.5436,75.8806,0.33088491,0.7309,259.2691,481181613141.48,金螳螂,8.03,3370.17,-0.34,002081.SZ
2017-10-20,-1.6962000000000002,56.656099999999995,58.35229999999999,0.33071528999999994,-0.35,260.35,477848251131.219,罗牛山,10.06,3378.65,0.25,000735.SZ
2017-10-23,-14.8771,50.8402,65.7173,0.32922758,-13.738199999999999,273.7382,477524531788.32,华贸物流,10.04,3380.7,0.06,603128.SH
2017-10-24,-32.6987,55.6729,88.3716,0.32595771000000007,-31.506700000000002,291.50669999999997,477250782332.43,北部湾港,10.03,3388.25,0.22,000582.SZ
2017-10-25,4.6384,63.23,58.5916,0.32642155,6.155,253.845,482194371919.471,京东方A,9.58,3396.9,0.26,000725.SZ
2017-10-26,15.238,92.4632,77.2252,0.32794534999999997,16.8749,243.12509999999997,486327430937.18,鲁西化工,9.22,3407.57,0.31,000830.SZ
2017-10-27,0.7673000000000001,74.4543,73.687,0.32802208,3.4245000000000103,256.5755,492871672809.77,贵州茅台,7.36,3416.81,0.27,600519.SH
2017-10-30,-11.660499999999999,81.7196,93.3801,0.32685603,-10.1642,270.1642,491034464717.38,卧龙电驱,9.95,3390.34,-0.77,600580.SH
2017-10-31,-5.1497,71.2188,76.3685,0.32634106,-3.5,263.5,491655971804.55,华贸物流,8.67,3393.34,0.09,603128.SH
2017-11-01,25.4899,82.5284,57.038500000000006,0.32889005,26.7597,233.2403,491575470215.46,电科网安,9.59,3395.91,0.08,002268.SZ
2017-11-02,15.1751,70.9971,55.821999999999996,0.33040756,16.7147,243.28529999999998,494843992200.63,科大讯飞,6.93,3383.31,-0.37,002230.SZ
2017-11-03,1.9037,70.8339,68.9302,0.33059793,3.45,256.55,496693382109.29,通富微电,10.01,3371.74,-0.34,002156.SZ
2017-11-06,4.8426,71.7119,66.86930000000001,0.33108219,6.32699999999999,253.673,507562100470.31,有研新材,10.01,3388.17,0.49,600206.SH
2017-11-07,15.2373,90.3344,75.0971,0.33260591999999994,16.3661,243.63389999999998,509221143439.19,中科曙光,10.0,3413.57,0.75,603019.SH
2017-11-08,18.6979,92.8336,74.1357,0.33447571000000004,19.950599999999998,240.0494,508294743752.6,长信科技,10.03,3415.46,0.06,300088.SZ
2017-11-09,29.8382,88.6367,58.798500000000004,0.33745953000000006,31.5718,228.4282,517631115879.14,巨人网络,10.01,3427.79,0.36,002558.SZ
2017-11-10,2.30849999999999,81.7971,79.48859999999999,0.33769038,3.9,256.1,528095282625.64,士兰微,10.04,3432.67,0.14,600460.SH
2017-11-13,5.747999999999999,87.2756,81.5276,0.33826518,7.3394,252.66060000000002,531069201079.279,北方华创,10.01,3447.84,0.44,002371.SZ
2017-11-14,3.2938,83.8083,80.5145,0.33859456,4.3573,255.6427,523559401182.03,老白干酒,10.0,3429.55,-0.53,600559.SH
2017-11-15,-21.5748,74.3568,95.9316,0.33643708,-19.448800000000002,279.4488,518372203233.43,老白干酒,10.0,3402.52,-0.79,600559.SH
2017-11-16,4.2662,69.8802,65.61399999999999,0.33686370000000004,6.113200000000001,253.8868,527266974745.76,荣盛石化,10.01,3399.25,-0.1,002493.SZ
2017-11-17,-15.494200000000001,102.4324,117.9266,0.33531428,-13.74,273.74,524324505587.61,招商银行,4.56,3382.91,-0.48,600036.SH
2017-11-20,-9.371399999999989,96.46889999999999,105.84030000000001,0.33437714,-7.28630000000001,267.2863,527849678508.64,光迅科技,10.01,3392.4,0.28,002281.SZ
2017-11-21,-7.00829999999999,98.647,105.65530000000001,0.33367631000000003,-5.3765,265.3765,537266274489.15,芒果超媒,10.02,3410.5,0.53,300413.SZ
2017-11-22,4.0297,99.2154,95.1857,0.33407928000000003,5.376799999999999,254.6232,533186713527.379,东软载波,10.02,3430.46,0.59,300183.SZ
2017-11-23,18.869,126.774,107.905,0.33596618,20.2361,239.7639,513380728459.2,芒果超媒,10.0,3351.92,-2.29,300413.SZ
2017-11-24,8.0727,108.84120000000001,100.7685,0.33677345000000003,9.86,250.14,513198604133.92,红日药业,10.07,3353.82,0.06,300026.SZ
2017-11-27,-14.3315,82.8526,97.1841,0.3353403,-12.7745,272.7745,503429880722.36,三钢闽光,10.03,3322.23,-0.94,002110.SZ
2017-11-28,32.9546,89.9436,56.989,0.33863576,34.7072,225.2928,511269536719.37,中南股份,10.06,3333.66,0.34,000717.SZ
2017-11-29,12.9441,88.02799999999999,75.0839,0.33993017,14.3857,245.61430000000001,508407663823.69,保利发展,10.02,3337.86,0.13,600048.SH
2017-11-30,-9.80249999999999,72.3153,82.1178,0.33894991999999996,-6.676,266.676,501704085375.58,TCL中环,10.04,3317.19,-0.62,002129.SZ
2017-12-01,32.4309,90.5968,58.1659,0.34219301,33.42,226.58,504434981293.07,TCL中环,10.03,3317.62,0.01,002129.SZ
2017-12-04,-1.4628999999999999,73.6528,75.1157,0.34204671999999997,-0.23560000000001,260.23560000000003,509514929946.11,鲁西化工,9.22,3309.62,-0.24,000830.SZ
2017-12-05,-32.3082,71.84270000000001,104.15090000000001,0.3388159,-31.3206,291.3206,507572786355.14,信邦制药,7.79,3303.68,-0.18,002390.SZ
2017-12-06,-39.3483,74.94149999999999,114.2898,0.33488107,-38.5327,298.5327,498818522969.289,士兰微,10.04,3293.96,-0.29,600460.SH
2017-12-07,-15.5033,67.3266,82.8299,0.33333073999999996,-14.7511,274.7511,489574846337.15,领益智造,9.97,3272.05,-0.67,002600.SZ
2017-12-08,36.3775,98.07430000000001,61.6968,0.33696848999999995,39.89,220.11,500658749145.79,环旭电子,9.94,3289.99,0.55,601231.SH
2017-12-11,15.274000000000001,80.4246,65.1506,0.33849589,16.6344,243.3656,516591165583.48,海特高新,10.05,3322.2,0.98,002023.SZ
2017-12-12,-7.3553999999999995,57.677299999999995,65.0327,0.33776035,-6.59190000000001,266.5919,510551279973.691,数据港,10.01,3280.81,-1.25,603881.SH
2017-12-13,28.8105,75.7782,46.96770000000001,0.34064140000000004,30.1774,229.8226,521527982349.627,金风科技,10.02,3303.04,0.68,002202.SZ
2017-12-14,6.1923999999999895,61.7963,55.6039,0.34126064,7.09280000000001,252.90720000000002,519645218464.981,西部建设,10.01,3292.44,-0.32,002302.SZ
2017-12-15,-26.63,61.4625,88.0925,0.33859764,-25.24,285.24,509918536499.831,西部黄金,10.03,3266.14,-0.8,601069.SH
2017-12-18,18.7086,62.5986,43.89,0.3404685,19.8669,240.1331,515046368464.281,潞安环能,10.0,3267.92,0.05,601699.SH
2017-12-19,15.851300000000002,60.296899999999994,44.445600000000006,0.34205363,17.1018,242.8982,522442829343.85,赢时胜,10.04,3296.54,0.88,300377.SZ
2017-12-20,-9.339,53.684799999999996,63.0238,0.34111972999999995,-7.9895999999999905,267.9896,523771612709.99,中材科技,8.18,3287.61,-0.27,002080.SZ
2017-12-21,12.5249,62.9412,50.4163,0.34237221999999995,13.6348,246.36520000000002,531617674623.49,重庆燃气,9.96,3300.06,0.38,600917.SH
2017-12-27,8.3239,80.5117,72.1878,0.34320461,9.28310000000001,250.71689999999998,517667734893.12,秦港股份,10.0,3275.78,-0.92,601326.SH
2017-12-28,27.8569,84.3467,56.489799999999995,0.3459903,30.563000000000002,229.437,528908852466.12,紫金矿业,10.09,3296.38,0.63,601899.SH
